MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_DATE,LOCAL_MONTH,LOCAL_DAY,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,STATION_NAME,TOTAL_RAIN,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_YEAR,MIN_REL_HUMIDITY
"-5,6","23,6","-8,5",2021-11-28 00:00:00,11,28,"-2,6",0,0,2,MONTREAL INTL A,0,0,87,2021,54
"-5,4","23,4","-7,8",2021-11-29 00:00:00,11,29,-3,0,0,,MONTREAL INTL A,0,0,80,2021,58
"-3,6","21,6","-5,8",2021-11-30 00:00:00,11,30,"-1,3","0,2","0,2",2,MONTREAL INTL A,0,0,93,2021,67
"-1,8","19,8","-4,7",2021-12-01 00:00:00,12,1,"1,2",0,0,2,MONTREAL INTL A,0,0,94,2021,49
"2,4","15,6","-1,9",2021-12-02 00:00:00,12,2,"6,6","4,6","0,2",2,MONTREAL INTL A,"4,4",0,94,2021,75
"-3,5","21,5","-7,8",2021-12-03 00:00:00,12,3,"0,9",0,0,,MONTREAL INTL A,0,0,67,2021,35
"-6,9","24,9","-9,9",2021-12-04 00:00:00,12,4,"-3,9","0,2","0,2",0,MONTREAL INTL A,0,0,92,2021,47
"-6,1","24,1","-9,3",2021-12-05 00:00:00,12,5,"-2,9","5,6","5,6",0,MONTREAL INTL A,0,0,93,2021,55
"2,3","15,7","-4,1",2021-12-06 00:00:00,12,6,"8,7","31,2","8,2",7,MONTREAL INTL A,23,0,96,2021,65
"-3,2","21,2","-8,2",2021-12-07 00:00:00,12,7,"1,9",0,0,0,MONTREAL INTL A,0,0,65,2021,41
-9,27,"-10,6",2021-12-08 00:00:00,12,8,"-7,4",1,1,0,MONTREAL INTL A,0,0,85,2021,57
"-8,2","26,2","-10,9",2021-12-09 00:00:00,12,9,"-5,4","0,8","1,2",1,MONTREAL INTL A,0,0,87,2021,66
"-5,4","23,4","-8,2",2021-12-10 00:00:00,12,10,"-2,6","0,6","0,8",1,MONTREAL INTL A,0,0,89,2021,73
"4,3","13,7",-3,2021-12-11 00:00:00,12,11,"11,5","16,8",0,1,MONTREAL INTL A,"16,8",0,95,2021,52
3,15,0,2021-12-12 00:00:00,12,12,"5,9",0,0,,MONTREAL INTL A,0,0,69,2021,39
6,12,"3,4",2021-12-13 00:00:00,12,13,"8,6",0,0,,MONTREAL INTL A,0,0,73,2021,54
"-1,8","19,8","-7,2",2021-12-14 00:00:00,12,14,"3,7",0,0,,MONTREAL INTL A,0,0,76,2021,41
"-2,7","20,7","-7,9",2021-12-15 00:00:00,12,15,"2,6","5,4","3,6",2,MONTREAL INTL A,"1,8",0,97,2021,50
"7,6","10,4","-0,3",2021-12-16 00:00:00,12,16,"15,5","0,4",0,1,MONTREAL INTL A,"0,4",0,97,2021,55
"4,7","13,3","-1,9",2021-12-17 00:00:00,12,17,"11,3",0,0,,MONTREAL INTL A,0,0,63,2021,50
-4,22,"-6,5",2021-12-18 00:00:00,12,18,"-1,5","8,2","8,2",2,MONTREAL INTL A,0,0,90,2021,54
"-10,1","28,1","-15,7",2021-12-19 00:00:00,12,19,"-4,5","0,6","0,6",5,MONTREAL INTL A,0,0,88,2021,62
"-7,1","25,1","-16,2",2021-12-20 00:00:00,12,20,2,0,0,5,MONTREAL INTL A,0,0,88,2021,62
"-2,4","20,4",-7,2021-12-21 00:00:00,12,21,"2,2","1,2","1,2",5,MONTREAL INTL A,0,0,91,2021,45
"-4,8","22,8","-9,4",2021-12-22 00:00:00,12,22,"-0,1",0,0,4,MONTREAL INTL A,0,0,83,2021,58
"-12,3","30,3","-15,1",2021-12-23 00:00:00,12,23,"-9,4",0,0,4,MONTREAL INTL A,0,0,75,2021,54
"-10,2","28,2","-15,4",2021-12-24 00:00:00,12,24,"-4,9",0,0,4,MONTREAL INTL A,0,0,82,2021,59
"-6,4","24,4","-8,8",2021-12-25 00:00:00,12,25,-4,"2,2","2,2",4,MONTREAL INTL A,0,0,88,2021,71
"-2,2","20,2","-4,1",2021-12-26 00:00:00,12,26,"-0,2","0,6","0,6",4,MONTREAL INTL A,0,0,94,2021,66
-7,25,"-10,4",2021-12-27 00:00:00,12,27,"-3,5",0,0,4,MONTREAL INTL A,0,0,74,2021,59
"-5,8","23,8","-9,1",2021-12-28 00:00:00,12,28,"-2,5",2,2,5,MONTREAL INTL A,0,0,90,2021,72
"-5,2","23,2","-7,5",2021-12-29 00:00:00,12,29,"-2,9",0,0,5,MONTREAL INTL A,0,0,82,2021,70
"-4,2","22,2","-6,7",2021-12-30 00:00:00,12,30,"-1,6","0,4","0,6",5,MONTREAL INTL A,0,0,90,2021,78
"-1,7","19,7","-3,4",2021-12-31 00:00:00,12,31,0,"0,2","0,2",6,MONTREAL INTL A,0,0,94,2021,80
"-0,6","18,6","-2,5",2022-01-01 00:00:00,1,1,"1,4","2,4","0,4",5,MONTREAL INTL A,2,0,98,2022,72
"-8,7","26,7",-15,2022-01-02 00:00:00,1,2,"-2,4",5,5,5,MONTREAL INTL A,0,0,89,2022,68
-17,35,"-20,4",2022-01-03 00:00:00,1,3,"-13,6",0,0,6,MONTREAL INTL A,0,0,83,2022,62
"-10,3","28,3","-17,7",2022-01-04 00:00:00,1,4,"-2,9",0,0,6,MONTREAL INTL A,0,0,83,2022,67
"-2,6","20,6","-7,1",2022-01-05 00:00:00,1,5,2,"0,8","0,8",6,MONTREAL INTL A,0,0,94,2022,69
"-3,1","21,1","-7,2",2022-01-06 00:00:00,1,6,"1,1",0,0,6,MONTREAL INTL A,0,0,76,2022,61
"-10,5","28,5","-15,1",2022-01-07 00:00:00,1,7,"-5,9","1,4","1,6",6,MONTREAL INTL A,0,0,89,2022,67
"-14,1","32,1","-19,4",2022-01-08 00:00:00,1,8,"-8,7",0,0,6,MONTREAL INTL A,0,0,72,2022,57
"-4,1","22,1","-10,9",2022-01-09 00:00:00,1,9,"2,7","4,6","2,6",6,MONTREAL INTL A,"0,8",0,95,2022,49
"-13,9","31,9","-20,5",2022-01-10 00:00:00,1,10,"-7,2",0,0,5,MONTREAL INTL A,0,0,72,2022,44
"-20,1","38,1","-24,9",2022-01-11 00:00:00,1,11,"-15,3",0,0,5,MONTREAL INTL A,0,0,66,2022,48
"-12,7","30,7","-16,6",2022-01-12 00:00:00,1,12,"-8,7","1,2","1,2",5,MONTREAL INTL A,0,0,90,2022,63
"-8,6","26,6",-10,2022-01-13 00:00:00,1,13,"-7,2","1,6",2,6,MONTREAL INTL A,0,0,88,2022,76
"-14,8","32,8","-22,7",2022-01-14 00:00:00,1,14,"-6,8",0,0,7,MONTREAL INTL A,0,0,87,2022,46
"-22,6","40,6","-25,7",2022-01-15 00:00:00,1,15,"-19,4",0,0,7,MONTREAL INTL A,0,0,63,2022,47
"-18,8","36,8","-24,5",2022-01-16 00:00:00,1,16,"-13,1",0,0,,MONTREAL INTL A,0,0,79,2022,60
"-10,1","28,1","-16,9",2022-01-17 00:00:00,1,17,"-3,3","16,4","16,4",7,MONTREAL INTL A,0,0,93,2022,67
"-14,5","32,5","-22,1",2022-01-18 00:00:00,1,18,"-6,8",0,0,11,MONTREAL INTL A,0,0,76,2022,49
"-11,5","29,5","-16,6",2022-01-19 00:00:00,1,19,"-6,4","5,6","5,6",11,MONTREAL INTL A,0,0,88,2022,66
"-14,9","32,9","-23,5",2022-01-20 00:00:00,1,20,"-6,2",0,0,12,MONTREAL INTL A,0,0,74,2022,55
"-22,3","40,3","-26,4",2022-01-21 00:00:00,1,21,"-18,2",0,0,11,MONTREAL INTL A,0,0,79,2022,60
"-21,5","39,5","-26,7",2022-01-22 00:00:00,1,22,"-16,3",0,0,11,MONTREAL INTL A,0,0,81,2022,69
"-15,3","33,3","-22,5",2022-01-23 00:00:00,1,23,"-8,1","0,2","0,2",11,MONTREAL INTL A,0,0,84,2022,52
"-19,1","37,1","-25,7",2022-01-24 00:00:00,1,24,"-12,5","0,6","0,6",11,MONTREAL INTL A,0,0,82,2022,52
"-14,2","32,2","-18,1",2022-01-25 00:00:00,1,25,"-10,2","0,2","0,2",10,MONTREAL INTL A,0,0,83,2022,62
"-20,8","38,8","-24,2",2022-01-26 00:00:00,1,26,"-17,3",0,0,10,MONTREAL INTL A,0,0,80,2022,51
"-13,2","31,2","-20,9",2022-01-27 00:00:00,1,27,"-5,4","2,4","2,4",10,MONTREAL INTL A,0,0,90,2022,55
-13,31,"-21,9",2022-01-28 00:00:00,1,28,-4,1,1,13,MONTREAL INTL A,0,0,91,2022,47
"-17,1","35,1","-21,7",2022-01-29 00:00:00,1,29,"-12,4",0,0,14,MONTREAL INTL A,0,0,74,2022,38
"-16,3","34,3","-21,9",2022-01-30 00:00:00,1,30,"-10,7",0,0,14,MONTREAL INTL A,0,0,74,2022,51
"-12,9","30,9","-18,4",2022-01-31 00:00:00,1,31,"-7,4",0,0,14,MONTREAL INTL A,0,0,86,2022,59
"-9,1","27,1","-17,5",2022-02-01 00:00:00,2,1,"-0,7",0,0,14,MONTREAL INTL A,0,0,80,2022,55
"1,6","16,4","-1,3",2022-02-02 00:00:00,2,2,"4,5","2,2",0,14,MONTREAL INTL A,"2,2",0,94,2022,59
"-4,9","22,9","-11,2",2022-02-03 00:00:00,2,3,"1,5","12,2","8,6",12,MONTREAL INTL A,"3,6",0,97,2022,58
"-12,3","30,3","-13,5",2022-02-04 00:00:00,2,4,"-11,1",6,6,16,MONTREAL INTL A,0,0,83,2022,69
"-15,9","33,9","-19,8",2022-02-05 00:00:00,2,5,"-11,9",0,0,18,MONTREAL INTL A,0,0,82,2022,50
"-14,1","32,1","-21,4",2022-02-06 00:00:00,2,6,"-6,7",0,0,18,MONTREAL INTL A,0,0,81,2022,54
"-6,6","24,6","-12,2",2022-02-07 00:00:00,2,7,"-0,9",0,0,18,MONTREAL INTL A,0,0,85,2022,57
"-5,2","23,2","-8,6",2022-02-08 00:00:00,2,8,"-1,8",0,0,16,MONTREAL INTL A,0,0,89,2022,79
"-3,6","21,6","-8,7",2022-02-09 00:00:00,2,9,"1,5",0,0,16,MONTREAL INTL A,0,0,90,2022,59
2,16,"0,6",2022-02-10 00:00:00,2,10,"3,3",1,"0,4",15,MONTREAL INTL A,"0,6",0,90,2022,71
"2,6","15,4","-0,2",2022-02-11 00:00:00,2,11,"5,3","0,8",0,12,MONTREAL INTL A,"0,8",0,92,2022,57
"-5,6","23,6","-15,2",2022-02-12 00:00:00,2,12,"4,1","1,6",0,9,MONTREAL INTL A,"1,6",0,94,2022,60
"-17,5","35,5","-20,6",2022-02-13 00:00:00,2,13,"-14,4",0,0,8,MONTREAL INTL A,0,0,64,2022,49
"-14,6","32,6","-17,2",2022-02-14 00:00:00,2,14,"-11,9",0,0,8,MONTREAL INTL A,0,0,73,2022,41
"-12,7","30,7","-16,7",2022-02-15 00:00:00,2,15,"-8,6",0,0,8,MONTREAL INTL A,0,0,79,2022,48
"-4,6","22,6","-13,1",2022-02-16 00:00:00,2,16,4,0,0,8,MONTREAL INTL A,0,0,71,2022,51
"1,1","16,9","-4,4",2022-02-17 00:00:00,2,17,"6,6",32,"4,4",4,MONTREAL INTL A,"27,6",0,99,2022,72
"-10,9","28,9","-17,4",2022-02-18 00:00:00,2,18,"-4,3","14,6","14,6",12,MONTREAL INTL A,0,0,90,2022,63
"-8,1","26,1","-15,1",2022-02-19 00:00:00,2,19,-1,6,6,14,MONTREAL INTL A,0,0,92,2022,59
"-6,7","24,7","-18,1",2022-02-20 00:00:00,2,20,"4,7",0,0,14,MONTREAL INTL A,0,0,75,2022,53
"-2,2","20,2","-8,9",2022-02-21 00:00:00,2,21,"4,6",0,0,9,MONTREAL INTL A,0,0,73,2022,55
"-5,7","23,7","-9,7",2022-02-22 00:00:00,2,22,"-1,6",15,"1,4",8,MONTREAL INTL A,"12,2",0,95,2022,73
"-4,9","22,9","-13,3",2022-02-23 00:00:00,2,23,"3,5","0,4",0,11,MONTREAL INTL A,"0,4",0,98,2022,46
"-12,8","30,8","-16,4",2022-02-24 00:00:00,2,24,"-9,2",0,0,11,MONTREAL INTL A,0,0,72,2022,45
-14,32,"-16,9",2022-02-25 00:00:00,2,25,"-11,1","11,2","11,2",11,MONTREAL INTL A,0,0,86,2022,52
"-11,8","29,8","-19,3",2022-02-26 00:00:00,2,26,"-4,2",0,0,16,MONTREAL INTL A,0,0,86,2022,54
"-7,1","25,1","-13,8",2022-02-27 00:00:00,2,27,"-0,3","1,4","1,4",14,MONTREAL INTL A,0,0,90,2022,45
"-14,7","32,7",-18,2022-02-28 00:00:00,2,28,"-11,3",0,0,12,MONTREAL INTL A,0,0,67,2022,46
"-11,2","29,2","-14,5",2022-03-01 00:00:00,3,1,"-7,9","8,4","8,8",11,MONTREAL INTL A,0,0,87,2022,54
"-8,7","26,7","-13,8",2022-03-02 00:00:00,3,2,"-3,5","1,4","1,4",18,MONTREAL INTL A,0,0,92,2022,53
"-11,9","29,9","-17,6",2022-03-03 00:00:00,3,3,"-6,2",0,0,19,MONTREAL INTL A,0,0,92,2022,47
"-11,6","29,6","-19,2",2022-03-04 00:00:00,3,4,-4,0,0,19,MONTREAL INTL A,0,0,90,2022,54
"-8,4","26,4","-16,1",2022-03-05 00:00:00,3,5,"-0,6",0,0,19,MONTREAL INTL A,0,0,92,2022,46
"4,2","13,8","-2,9",2022-03-06 00:00:00,3,6,"11,2","6,6",0,15,MONTREAL INTL A,"6,6",0,96,2022,61
"1,5","16,5","-1,6",2022-03-07 00:00:00,3,7,"4,5",9,"4,8",12,MONTREAL INTL A,"4,2",0,96,2022,70
"-3,4","21,4","-5,2",2022-03-08 00:00:00,3,8,"-1,6",0,0,6,MONTREAL INTL A,0,0,81,2022,51
"-0,6","18,6","-4,3",2022-03-09 00:00:00,3,9,"3,2",0,0,6,MONTREAL INTL A,0,0,83,2022,48
"-0,6","18,6","-3,3",2022-03-10 00:00:00,3,10,"2,2",0,0,5,MONTREAL INTL A,0,0,84,2022,40
-1,19,"-2,8",2022-03-11 00:00:00,3,11,"0,8",4,"4,4",4,MONTREAL INTL A,0,0,96,2022,62
"-3,8","21,8","-7,1",2022-03-12 00:00:00,3,12,"-0,4","2,8","2,8",11,MONTREAL INTL A,0,0,97,2022,61
-7,25,"-10,4",2022-03-13 00:00:00,3,13,"-3,5",0,0,7,MONTREAL INTL A,0,0,88,2022,51
"0,1","17,9","-4,6",2022-03-14 00:00:00,3,14,"4,8","0,8","0,2",7,MONTREAL INTL A,"0,6",0,94,2022,54
-1,19,"-4,2",2022-03-15 00:00:00,3,15,"2,3",0,0,4,MONTREAL INTL A,0,0,96,2022,51
"0,9","17,1",-5,2022-03-16 00:00:00,3,16,"6,8",0,0,3,MONTREAL INTL A,0,0,89,2022,64
"8,2","9,8","0,5",2022-03-17 00:00:00,3,17,"15,8",0,0,1,MONTREAL INTL A,0,0,88,2022,46
"5,4","12,6","1,6",2022-03-18 00:00:00,3,18,"9,2",0,0,0,MONTREAL INTL A,0,0,93,2022,62
"3,3","14,7","1,5",2022-03-19 00:00:00,3,19,"5,1","20,8",0,0,MONTREAL INTL A,"20,8",0,97,2022,80
"2,7","15,3",0,2022-03-20 00:00:00,3,20,"5,4","3,6",0,0,MONTREAL INTL A,"3,6",0,98,2022,80
"2,7","15,3","-1,1",2022-03-21 00:00:00,3,21,"6,5",0,0,0,MONTREAL INTL A,0,0,86,2022,45
"0,5","17,5","-3,6",2022-03-22 00:00:00,3,22,"4,5",0,0,0,MONTREAL INTL A,0,0,59,2022,36
"-0,3","18,3","-5,2",2022-03-23 00:00:00,3,23,"4,7",0,0,0,MONTREAL INTL A,0,0,86,2022,50
"4,6","13,4","0,9",2022-03-24 00:00:00,3,24,"8,2","24,4",0,0,MONTREAL INTL A,"24,4",0,94,2022,69
"5,4","12,6","1,8",2022-03-25 00:00:00,3,25,9,"9,8",0,0,MONTREAL INTL A,"9,8",0,96,2022,76
"4,3","13,7","1,4",2022-03-26 00:00:00,3,26,"7,1",0,0,0,MONTREAL INTL A,0,0,93,2022,66
"-3,5","21,5","-9,5",2022-03-27 00:00:00,3,27,"2,5",0,0,0,MONTREAL INTL A,0,0,94,2022,57
"-9,6","27,6","-12,2",2022-03-28 00:00:00,3,28,"-6,9","0,6","0,6",0,MONTREAL INTL A,0,0,82,2022,47
-4,22,"-7,4",2022-03-29 00:00:00,3,29,"-0,6",0,0,0,MONTREAL INTL A,0,0,61,2022,37
"-2,4","20,4","-7,7",2022-03-30 00:00:00,3,30,3,"1,8",0,0,MONTREAL INTL A,"1,6",0,86,2022,32
"5,3","12,7","0,5",2022-03-31 00:00:00,3,31,"10,1","0,8",0,0,MONTREAL INTL A,"0,8",0,95,2022,70
"3,6","14,4","0,1",2022-04-01 00:00:00,4,1,"7,1","0,6",0,,MONTREAL INTL A,"0,6",0,82,2022,59
"1,9","16,1","-2,7",2022-04-02 00:00:00,4,2,"6,4",0,0,,MONTREAL INTL A,0,0,65,2022,33
"2,5","15,5","-0,5",2022-04-03 00:00:00,4,3,"5,5","0,4",0,,MONTREAL INTL A,"0,4",0,95,2022,45
"4,6","13,4",-2,2022-04-04 00:00:00,4,4,"11,2",0,0,,MONTREAL INTL A,0,0,97,2022,30
"5,6","12,4","-1,3",2022-04-05 00:00:00,4,5,"12,4",0,0,,MONTREAL INTL A,0,0,87,2022,28
"6,9","11,1","-0,4",2022-04-06 00:00:00,4,6,"14,1",0,0,,MONTREAL INTL A,0,0,67,2022,32
"4,5","13,5","1,4",2022-04-07 00:00:00,4,7,"7,5","42,6",0,,MONTREAL INTL A,"42,6",0,95,2022,53
"4,2","13,8","1,2",2022-04-08 00:00:00,4,8,"7,1",8,0,,MONTREAL INTL A,8,0,96,2022,76
5,13,2,2022-04-09 00:00:00,4,9,"7,9","0,2",0,,MONTREAL INTL A,"0,2",0,96,2022,74
"4,8","13,2","0,2",2022-04-10 00:00:00,4,10,"9,4",0,0,,MONTREAL INTL A,0,0,90,2022,45
"5,2","12,8",-2,2022-04-11 00:00:00,4,11,"12,4","0,2",0,,MONTREAL INTL A,"0,2",0,82,2022,41
"11,9","6,1","6,7",2022-04-12 00:00:00,4,12,17,"1,8",0,,MONTREAL INTL A,"1,8",0,97,2022,23
"9,2","8,8",6,2022-04-13 00:00:00,4,13,"12,3","8,2",0,,MONTREAL INTL A,"8,2",0,95,2022,42
"8,9","9,1","6,3",2022-04-14 00:00:00,4,14,"11,4","5,8",0,,MONTREAL INTL A,"5,8",0,96,2022,69
9,9,"3,4",2022-04-15 00:00:00,4,15,"14,6","8,2",0,,MONTREAL INTL A,"8,2",0,88,2022,28
"4,9","13,1","1,4",2022-04-16 00:00:00,4,16,"8,3","5,2",0,,MONTREAL INTL A,"5,2",0,94,2022,39
"3,5","14,5","-0,6",2022-04-17 00:00:00,4,17,"7,6",0,0,,MONTREAL INTL A,0,0,64,2022,46
"3,8","14,2","-3,1",2022-04-18 00:00:00,4,18,"10,6","3,8",0,,MONTREAL INTL A,"3,8",0,87,2022,37
"2,5","15,5","0,2",2022-04-19 00:00:00,4,19,"4,7","33,8","19,4",5,MONTREAL INTL A,"9,2",0,97,2022,80
"5,1","12,9","1,8",2022-04-20 00:00:00,4,20,"8,4",0,0,0,MONTREAL INTL A,0,0,78,2022,40
"6,6","11,4","1,6",2022-04-21 00:00:00,4,21,"11,5","3,6",0,,MONTREAL INTL A,"3,6",0,91,2022,45
"8,1","9,9","3,5",2022-04-22 00:00:00,4,22,"12,7",0,0,,MONTREAL INTL A,0,0,79,2022,31
"4,7","13,3","-0,5",2022-04-23 00:00:00,4,23,"9,9",0,0,,MONTREAL INTL A,0,0,59,2022,25
"8,4","9,6","3,1",2022-04-24 00:00:00,4,24,"13,7",0,0,,MONTREAL INTL A,0,0,63,2022,25
"12,3","5,7","5,6",2022-04-25 00:00:00,4,25,"18,9","0,4",0,,MONTREAL INTL A,"0,4",0,85,2022,35
"12,1","5,9",9,2022-04-26 00:00:00,4,26,"15,2","4,2",0,,MONTREAL INTL A,"4,2",0,94,2022,61
"5,4","12,6","1,6",2022-04-27 00:00:00,4,27,"9,2","12,8","0,8",,MONTREAL INTL A,12,0,95,2022,53
"6,2","11,8","1,6",2022-04-28 00:00:00,4,28,"10,8",0,0,,MONTREAL INTL A,0,0,67,2022,17
"7,4","10,6","0,7",2022-04-29 00:00:00,4,29,14,0,0,,MONTREAL INTL A,0,0,38,2022,13
"9,5","8,5","3,9",2022-04-30 00:00:00,4,30,"15,1",0,0,,MONTREAL INTL A,0,0,54,2022,27
"11,4","6,6","3,3",2022-05-01 00:00:00,5,1,"19,5",0,0,,MONTREAL INTL A,0,0,64,2022,26
"11,8","6,2","6,7",2022-05-02 00:00:00,5,2,"16,8",0,0,,MONTREAL INTL A,0,0,94,2022,44
"14,4","3,6","10,4",2022-05-03 00:00:00,5,3,"18,4","2,6",0,,MONTREAL INTL A,"2,6",0,95,2022,53
"12,6","5,4",8,2022-05-04 00:00:00,5,4,"17,1",5,0,,MONTREAL INTL A,5,0,95,2022,51
"11,1","6,9","4,5",2022-05-05 00:00:00,5,5,"17,7",0,0,,MONTREAL INTL A,0,0,66,2022,22
"10,6","7,4","6,3",2022-05-06 00:00:00,5,6,"14,8",0,0,,MONTREAL INTL A,0,0,45,2022,23
"8,6","9,4","2,8",2022-05-07 00:00:00,5,7,"14,3",0,0,,MONTREAL INTL A,0,0,54,2022,24
"11,3","6,7","3,9",2022-05-08 00:00:00,5,8,"18,6",0,0,,MONTREAL INTL A,0,0,59,2022,18
"14,5","3,5","5,3",2022-05-09 00:00:00,5,9,"23,6",0,0,,MONTREAL INTL A,0,0,53,2022,15
"18,2",0,"11,4",2022-05-10 00:00:00,5,10,"24,9",0,0,,MONTREAL INTL A,0,"0,2",49,2022,18
"19,2",0,"10,9",2022-05-11 00:00:00,5,11,"27,4",0,0,,MONTREAL INTL A,0,"1,2",58,2022,17
"21,7",0,13,2022-05-12 00:00:00,5,12,"30,3",0,0,,MONTREAL INTL A,0,"3,7",66,2022,16
"22,5",0,"13,8",2022-05-13 00:00:00,5,13,"31,2",0,0,,MONTREAL INTL A,0,"4,5",73,2022,32
"23,7",0,"16,2",2022-05-14 00:00:00,5,14,"31,1",0,0,,MONTREAL INTL A,0,"5,7",83,2022,29
"20,6",0,"17,4",2022-05-15 00:00:00,5,15,"23,7","0,4",0,,MONTREAL INTL A,"0,4","2,6",96,2022,66
"18,7",0,"12,6",2022-05-16 00:00:00,5,16,"24,8","10,4",0,,MONTREAL INTL A,"10,4","0,7",99,2022,69
"13,6","4,4",10,2022-05-17 00:00:00,5,17,"17,1","0,4",0,,MONTREAL INTL A,"0,4",0,89,2022,46
"11,8","6,2","6,4",2022-05-18 00:00:00,5,18,"17,2",0,0,,MONTREAL INTL A,0,0,71,2022,32
"10,2","7,8","6,8",2022-05-19 00:00:00,5,19,"13,6","6,4",0,,MONTREAL INTL A,"6,4",0,94,2022,63
"17,1","0,9","8,2",2022-05-20 00:00:00,5,20,"25,9",0,0,,MONTREAL INTL A,0,0,96,2022,51
"25,2",0,"18,9",2022-05-21 00:00:00,5,21,"31,5",0,0,,MONTREAL INTL A,0,"7,2",82,2022,50
"18,3",0,"11,1",2022-05-22 00:00:00,5,22,"25,4",0,0,,MONTREAL INTL A,0,"0,3",93,2022,62
"11,3","6,7","6,9",2022-05-23 00:00:00,5,23,"15,7",0,0,,MONTREAL INTL A,0,0,68,2022,39
"12,2","5,8",6,2022-05-24 00:00:00,5,24,"18,4",0,0,,MONTREAL INTL A,0,0,89,2022,30
"15,3","2,7","7,8",2022-05-25 00:00:00,5,25,"22,7",0,0,,MONTREAL INTL A,0,0,83,2022,23
"19,2",0,"14,9",2022-05-26 00:00:00,5,26,"23,4","0,6",0,,MONTREAL INTL A,"0,6","1,2",87,2022,47
"19,1",0,"16,8",2022-05-27 00:00:00,5,27,"21,4","31,2",0,,MONTREAL INTL A,"31,2","1,1",98,2022,75
"18,1",0,"15,2",2022-05-28 00:00:00,5,28,21,1,0,,MONTREAL INTL A,1,"0,1",97,2022,46
"19,4",0,"13,1",2022-05-29 00:00:00,5,29,"25,6",0,0,,MONTREAL INTL A,0,"1,4",88,2022,39
"21,5",0,"15,5",2022-05-30 00:00:00,5,30,"27,5",0,0,,MONTREAL INTL A,0,"3,5",79,2022,51
"16,2","1,8","12,8",2022-05-31 00:00:00,5,31,"19,6",0,0,,MONTREAL INTL A,0,0,81,2022,43
"15,4","2,6","13,2",2022-06-01 00:00:00,6,1,"17,5","1,8",0,,MONTREAL INTL A,"1,8",0,97,2022,52
"16,6","1,4","11,4",2022-06-02 00:00:00,6,2,"21,8",0,0,,MONTREAL INTL A,0,0,95,2022,58
"20,1",0,"15,8",2022-06-03 00:00:00,6,3,"24,3","0,8",0,,MONTREAL INTL A,"0,8","2,1",89,2022,33
"17,3","0,7","12,1",2022-06-04 00:00:00,6,4,"22,4",0,0,,MONTREAL INTL A,0,0,79,2022,38
"15,4","2,6","9,2",2022-06-05 00:00:00,6,5,"21,6",0,0,,MONTREAL INTL A,0,0,78,2022,36
"18,2",0,"11,7",2022-06-06 00:00:00,6,6,"24,7",0,0,,MONTREAL INTL A,0,"0,2",78,2022,30
"21,3",0,"16,8",2022-06-07 00:00:00,6,7,"25,7","13,4",0,,MONTREAL INTL A,"13,4","3,3",96,2022,44
"20,2",0,"16,4",2022-06-08 00:00:00,6,8,24,3,0,,MONTREAL INTL A,3,"2,2",96,2022,43
"15,5","2,5","13,7",2022-06-09 00:00:00,6,9,"17,2","13,4",0,,MONTREAL INTL A,"13,4",0,95,2022,65
"17,6","0,4","13,9",2022-06-10 00:00:00,6,10,"21,3","0,4",0,,MONTREAL INTL A,"0,4",0,93,2022,63
"19,1",0,13,2022-06-11 00:00:00,6,11,"25,2",0,0,,MONTREAL INTL A,0,"1,1",91,2022,32
20,0,"14,8",2022-06-12 00:00:00,6,12,"25,1",0,0,,MONTREAL INTL A,0,2,86,2022,51
"19,2",0,"14,8",2022-06-13 00:00:00,6,13,"23,5",0,0,,MONTREAL INTL A,0,"1,2",92,2022,43
"20,4",0,"13,3",2022-06-14 00:00:00,6,14,"27,5",0,0,,MONTREAL INTL A,0,"2,4",86,2022,37
"19,5",0,"14,6",2022-06-15 00:00:00,6,15,"24,4",0,0,,MONTREAL INTL A,0,"1,5",87,2022,51
"23,1",0,"18,8",2022-06-16 00:00:00,6,16,"27,4","39,6",0,,MONTREAL INTL A,"39,6","5,1",96,2022,62
"18,7",0,"10,4",2022-06-17 00:00:00,6,17,27,"7,6",0,,MONTREAL INTL A,"7,6","0,7",96,2022,40
"12,6","5,4","9,5",2022-06-18 00:00:00,6,18,"15,6","3,6",0,,MONTREAL INTL A,"3,6",0,91,2022,48
"15,8","2,2","8,7",2022-06-19 00:00:00,6,19,"22,9",0,0,,MONTREAL INTL A,0,0,73,2022,25
18,0,"10,8",2022-06-20 00:00:00,6,20,"25,1",0,0,,MONTREAL INTL A,0,0,64,2022,27
"17,1","0,9","14,8",2022-06-21 00:00:00,6,21,"19,4",8,0,,MONTREAL INTL A,8,0,92,2022,56
"19,6",0,"14,6",2022-06-22 00:00:00,6,22,"24,6",38,0,,MONTREAL INTL A,38,"1,6",97,2022,64
"16,9","1,1","15,2",2022-06-23 00:00:00,6,23,"18,5","30,6",0,,MONTREAL INTL A,"30,6",0,96,2022,92
"21,2",0,"15,6",2022-06-24 00:00:00,6,24,"26,7",0,0,,MONTREAL INTL A,0,"3,2",98,2022,50
"23,4",0,"17,6",2022-06-25 00:00:00,6,25,"29,2",0,0,,MONTREAL INTL A,0,"5,4",87,2022,48
